[2026-08-18T18:37:18.400+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-08-18T18:37:18.413+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-08-18T18:37:02.256514+00:00 [queued]>
[2026-08-18T18:37:18.421+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-08-18T18:37:02.256514+00:00 [queued]>
[2026-08-18T18:37:18.423+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2026-08-18T18:37:27.588+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Ytr6Y6joSD0
[2026-08-18T18:37:27.591+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Vl95YiWbiqQ
[2026-08-18T18:37:27.595+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VbuSX6f0HrI
[2026-08-18T18:37:27.599+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 0q1hfBATt-o
[2026-08-18T18:37:27.603+0000] {data_modification.py:83} INFO - Updated row with Video_ID: tyiF7GtCPjU
[2026-08-18T18:37:27.607+0000] {data_modification.py:83} INFO - Updated row with Video_ID: nEOE2lldtLg
[2026-08-18T18:37:27.611+0000] {data_modification.py:83} INFO - Updated row with Video_ID: NA725EbXbXA
[2026-08-18T18:37:27.614+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ofgOTzt8Luo
[2026-08-18T18:37:27.618+0000] {data_modification.py:83} INFO - Updated row with Video_ID: IJ-oxUAV8MI
[2026-08-18T18:37:27.622+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CjExXZl5vxg
[2026-08-18T18:37:27.626+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ktoZf0isisk
[2026-08-18T18:37:27.631+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3MIkMLFgxrA
[2026-08-18T18:37:27.637+0000] {data_modification.py:83} INFO - Updated row with Video_ID: oAmFVZbmAoQ
[2026-08-18T18:37:27.641+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6d2HqqrTavs
[2026-08-18T18:37:27.645+0000] {data_modification.py:83} INFO - Updated row with Video_ID: dj3nGS_IM1o
[2026-08-18T18:37:27.648+0000] {data_modification.py:83} INFO - Updated row with Video_ID: mmoNf6_60fU
[2026-08-18T18:37:27.653+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jT5X5gkv2ME
[2026-08-18T18:37:27.657+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8MLHKVH9y20
[2026-08-18T18:37:27.661+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jBlfx18l7DQ
[2026-08-18T18:37:27.665+0000] {data_modification.py:83} INFO - Updated row with Video_ID: imzu5nHZgY4
[2026-08-18T18:37:27.670+0000] {data_modification.py:83} INFO - Updated row with Video_ID: h7X6DOQsNcU
[2026-08-18T18:37:27.674+0000] {data_modification.py:83} INFO - Updated row with Video_ID: PmL0PQKS0Ec
[2026-08-18T18:37:27.678+0000] {data_modification.py:83} INFO - Updated row with Video_ID: vqHh7w2q9rQ
[2026-08-18T18:37:27.683+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3Ibdd10by0U
[2026-08-18T18:37:27.688+0000] {data_modification.py:83} INFO - Updated row with Video_ID: l8i22AvubME
[2026-08-18T18:37:27.692+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6qOVEzxTO5s
[2026-08-18T18:37:27.696+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _Kxe78C8QEs
[2026-08-18T18:37:27.702+0000] {data_modification.py:83} INFO - Updated row with Video_ID: bu1OA3Tak8Y
[2026-08-18T18:37:27.707+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KZNzusvHZAM
[2026-08-18T18:37:27.712+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 2_biEIVROlQ
[2026-08-18T18:37:27.717+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CSZB2gbda0s
[2026-08-18T18:37:27.722+0000] {data_modification.py:83} INFO - Updated row with Video_ID: sFf4DANqEPs
[2026-08-18T18:37:27.726+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Z7zlW3RMiMM
[2026-08-18T18:37:27.731+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8g-9rZSePtc
[2026-08-18T18:37:27.735+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VP9C8FT3vbk
[2026-08-18T18:37:27.740+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GmdXJ0JiPB4
[2026-08-18T18:37:27.744+0000] {data_modification.py:83} INFO - Updated row with Video_ID: fdqFtP8Mg0o
[2026-08-18T18:37:27.748+0000] {data_modification.py:83} INFO - Updated row with Video_ID: abK0jlhuSpU
[2026-08-18T18:37:27.753+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5CB_cJGLQN4
[2026-08-18T18:37:27.757+0000] {data_modification.py:83} INFO - Updated row with Video_ID: N4AfGpV9Dvs
[2026-08-18T18:37:27.761+0000] {data_modification.py:83} INFO - Updated row with Video_ID: szYgpVbpaSc
[2026-08-18T18:37:27.765+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xIYRx-NW_N8
[2026-08-18T18:37:27.769+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GGM26tNwKTs
[2026-08-18T18:37:27.773+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jxdCFxyDNUM
[2026-08-18T18:37:27.777+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Yxy8d1MA8aE
[2026-08-18T18:37:27.781+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HV8RfJl5w5Q
[2026-08-18T18:37:27.785+0000] {data_modification.py:83} INFO - Updated row with Video_ID: pAJZGKAgb7M
[2026-08-18T18:37:27.789+0000] {data_modification.py:83} INFO - Updated row with Video_ID: qFYjYVUL0QU
[2026-08-18T18:37:27.793+0000] {data_modification.py:83} INFO - Updated row with Video_ID: kvco8BPRW1g
[2026-08-18T18:37:27.798+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CxiNMJHMWdU
[2026-08-18T18:37:27.803+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 88bVOxOTWXI
[2026-08-18T18:37:27.808+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KIrko2vNVUY
[2026-08-18T18:37:27.812+0000] {data_modification.py:83} INFO - Updated row with Video_ID: mM5-tYd8I1o
[2026-08-18T18:37:27.817+0000] {data_modification.py:83} INFO - Updated row with Video_ID: E-rMxqEPrcU
[2026-08-18T18:37:27.821+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Sy9kHRKoUsQ
[2026-08-18T18:37:27.825+0000] {data_modification.py:83} INFO - Updated row with Video_ID: bjBLjLFCaQU
[2026-08-18T18:37:27.829+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 2GOhytAUYdc
[2026-08-18T18:37:27.833+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -gnVd74Yjww
[2026-08-18T18:37:27.837+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5MYu1c1InJE
[2026-08-18T18:37:27.841+0000] {data_modification.py:83} INFO - Updated row with Video_ID: lEzkDvHs0IM
[2026-08-18T18:37:27.844+0000] {data_modification.py:83} INFO - Updated row with Video_ID: oMKz1WqTZtQ
[2026-08-18T18:37:27.848+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Ks_e7KwHcEs
[2026-08-18T18:37:27.852+0000] {data_modification.py:83} INFO - Updated row with Video_ID: dPs-rIchPLA
[2026-08-18T18:37:27.856+0000] {data_modification.py:83} INFO - Updated row with Video_ID: NhQpHZzwn5Q
[2026-08-18T18:37:27.859+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GAf6QMeXHZ4
[2026-08-18T18:37:27.863+0000] {data_modification.py:83} INFO - Updated row with Video_ID: BnJIrmozVdg
[2026-08-18T18:37:27.867+0000] {data_modification.py:83} INFO - Updated row with Video_ID: gjkxcEJ2MaI
[2026-08-18T18:37:27.870+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 2eakbj1RVaA
[2026-08-18T18:37:27.874+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zZZxd6_KdmI
[2026-08-18T18:37:27.878+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ZsDFV51NJDU
[2026-08-18T18:37:27.881+0000] {data_modification.py:83} INFO - Updated row with Video_ID: WqJnM6p2xpo
[2026-08-18T18:37:27.885+0000] {data_modification.py:83} INFO - Updated row with Video_ID: g_jIgC7XfOU
[2026-08-18T18:37:27.889+0000] {data_modification.py:83} INFO - Updated row with Video_ID: s3G3gzWlXaI
[2026-08-18T18:37:27.892+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GzAebhzIZ5w
[2026-08-18T18:37:27.896+0000] {data_modification.py:83} INFO - Updated row with Video_ID: YhYN54ZT8oc
[2026-08-18T18:37:27.900+0000] {data_modification.py:83} INFO - Updated row with Video_ID: F7YIUM9jWAE
[2026-08-18T18:37:27.903+0000] {data_modification.py:83} INFO - Updated row with Video_ID: cpg78ouK54I
[2026-08-18T18:37:27.907+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Jlq0-9NbCRU
[2026-08-18T18:37:27.911+0000] {data_modification.py:83} INFO - Updated row with Video_ID: vaZgrvt-X6c
[2026-08-18T18:37:27.915+0000] {data_modification.py:83} INFO - Updated row with Video_ID: DFmogKUAE_M
[2026-08-18T18:37:27.918+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6A36h54P0Ck
[2026-08-18T18:37:27.922+0000] {data_modification.py:83} INFO - Updated row with Video_ID: r-NRsZaMPQA
[2026-08-18T18:37:27.926+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7Ao_sUWuT0E
[2026-08-18T18:37:27.929+0000] {data_modification.py:83} INFO - Updated row with Video_ID: BZKlnQ23REs
[2026-08-18T18:37:27.933+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ebErT7d4mi8
[2026-08-18T18:37:27.938+0000] {data_modification.py:83} INFO - Updated row with Video_ID: sU0f5GLJMHE
[2026-08-18T18:37:27.942+0000] {data_modification.py:83} INFO - Updated row with Video_ID: NVtP0_3MUzQ
[2026-08-18T18:37:27.945+0000] {data_modification.py:83} INFO - Updated row with Video_ID: b0cD5CQVeXM
[2026-08-18T18:37:27.948+0000] {data_modification.py:83} INFO - Updated row with Video_ID: RSeXGH2kxdo
[2026-08-18T18:37:27.953+0000] {data_modification.py:83} INFO - Updated row with Video_ID: nB-XuOiy4dw
[2026-08-18T18:37:27.956+0000] {data_modification.py:83} INFO - Updated row with Video_ID: mmfa3UrS6yQ
[2026-08-18T18:37:27.960+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6YVTLQIyC0g
[2026-08-18T18:37:27.963+0000] {data_modification.py:83} INFO - Updated row with Video_ID: vAGjapNW-Jo
[2026-08-18T18:37:27.968+0000] {data_modification.py:83} INFO - Updated row with Video_ID: OXlbIS1h9vM
[2026-08-18T18:37:27.972+0000] {data_modification.py:83} INFO - Updated row with Video_ID: IQkIOhVy_ss
[2026-08-18T18:37:27.977+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Dr2hN6o5C4w
[2026-08-18T18:37:27.980+0000] {data_modification.py:83} INFO - Updated row with Video_ID: It5aR03wo-k
[2026-08-18T18:37:27.984+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 57no6-7bK_8
[2026-08-18T18:37:27.988+0000] {data_modification.py:83} INFO - Updated row with Video_ID: XQ3KUwoTDoM
[2026-08-18T18:37:27.991+0000] {data_modification.py:83} INFO - Updated row with Video_ID: OXRZIyQqeKY
[2026-08-18T18:37:27.995+0000] {data_modification.py:83} INFO - Updated row with Video_ID: BAqkMUOiY0Q
[2026-08-18T18:37:27.999+0000] {data_modification.py:83} INFO - Updated row with Video_ID: PwSEdo8_7FY
[2026-08-18T18:37:28.003+0000] {data_modification.py:83} INFO - Updated row with Video_ID: FNZ2gfD7Hwk
[2026-08-18T18:37:28.007+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _fnWQl90WP0
[2026-08-18T18:37:28.011+0000] {data_modification.py:83} INFO - Updated row with Video_ID: YlLJRRomnaY
[2026-08-18T18:37:28.015+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LOU9UwfNt2c
[2026-08-18T18:37:28.018+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 0yeG7vcPYx0
[2026-08-18T18:37:28.022+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UfCuLj-alZM
[2026-08-18T18:37:28.026+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 4sDYp64pKMc
[2026-08-18T18:37:28.030+0000] {data_modification.py:83} INFO - Updated row with Video_ID: P31ig0EHkg4
[2026-08-18T18:37:28.034+0000] {data_modification.py:83} INFO - Updated row with Video_ID: pC3kOyoZafM
[2026-08-18T18:37:28.038+0000] {data_modification.py:83} INFO - Updated row with Video_ID: YISBMsC-rX4
[2026-08-18T18:37:28.042+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ZU9w-dnwjcs
[2026-08-18T18:37:28.046+0000] {data_modification.py:83} INFO - Updated row with Video_ID: FTKJ8pfEK9E
[2026-08-18T18:37:28.050+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3j7WBFXfcGI
[2026-08-18T18:37:28.054+0000] {data_modification.py:83} INFO - Updated row with Video_ID: nKbEJsI6GfI
[2026-08-18T18:37:28.057+0000] {data_modification.py:83} INFO - Updated row with Video_ID: tG5gulVtdVY
[2026-08-18T18:37:28.061+0000] {data_modification.py:83} INFO - Updated row with Video_ID: x1puEakZIn8
[2026-08-18T18:37:28.065+0000] {data_modification.py:83} INFO - Updated row with Video_ID: cNBEKlvcIqc
[2026-08-18T18:37:28.069+0000] {data_modification.py:83} INFO - Updated row with Video_ID: i3_fIBbd6uM
[2026-08-18T18:37:28.072+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VOmmUTY5iWY
[2026-08-18T18:37:28.076+0000] {data_modification.py:83} INFO - Updated row with Video_ID: M544OC0DOz4
[2026-08-18T18:37:28.080+0000] {data_modification.py:83} INFO - Updated row with Video_ID: O6pkbxIEX2I
[2026-08-18T18:37:28.084+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HSd5et0nGvs
[2026-08-18T18:37:28.088+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Tr7Uf_ftUSI
[2026-08-18T18:37:28.091+0000] {data_modification.py:83} INFO - Updated row with Video_ID: NGV5S9j_oL4
[2026-08-18T18:37:28.095+0000] {data_modification.py:83} INFO - Updated row with Video_ID: JCOb1w_LTOg
[2026-08-18T18:37:28.099+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3otrmTL24OA
[2026-08-18T18:37:28.108+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VfkoOqf7urA
[2026-08-18T18:37:28.113+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LdOfF7VPf2w
[2026-08-18T18:37:28.116+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ig1VtIEFkcI
[2026-08-18T18:37:28.120+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LA1_Ai9ayuE
[2026-08-18T18:37:28.124+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 23sHVaXlCHc
[2026-08-18T18:37:28.129+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CdsneNlNpXw
[2026-08-18T18:37:28.133+0000] {data_modification.py:83} INFO - Updated row with Video_ID: TN2ceBiPP5c
[2026-08-18T18:37:28.137+0000] {data_modification.py:83} INFO - Updated row with Video_ID: brGDqhQG0Qo
[2026-08-18T18:37:28.141+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 0RW6w_LbwU4
[2026-08-18T18:37:28.144+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7B9ouInLN9E
[2026-08-18T18:37:28.148+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Ys4WqB6KZlU
[2026-08-18T18:37:28.152+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9dNSeTTdz5w
[2026-08-18T18:37:28.162+0000] {data_modification.py:83} INFO - Updated row with Video_ID: keEi0LoZwL0
[2026-08-18T18:37:28.165+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ShcEufJOarU
[2026-08-18T18:37:28.169+0000] {data_modification.py:83} INFO - Updated row with Video_ID: PDS1b-GQ_vM
[2026-08-18T18:37:28.179+0000] {data_modification.py:83} INFO - Updated row with Video_ID: nJmkZMv85Cw
[2026-08-18T18:37:28.183+0000] {data_modification.py:83} INFO - Updated row with Video_ID: oJmyYpsIPP4
[2026-08-18T18:37:28.187+0000] {data_modification.py:83} INFO - Updated row with Video_ID: lZ-pVINQ288
[2026-08-18T18:37:28.196+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ULvplwBTbQk
[2026-08-18T18:37:28.200+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7zHqaTlZHU4
[2026-08-18T18:37:28.204+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _G38lvFwG3Y
[2026-08-18T18:37:28.207+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _ObNMjRq_WM
[2026-08-18T18:37:28.211+0000] {data_modification.py:83} INFO - Updated row with Video_ID: IYWbbxdfGvc
[2026-08-18T18:37:28.216+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UQZsm7ErTtI
[2026-08-18T18:37:28.219+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xi-zHJL5bnI
[2026-08-18T18:37:28.223+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Hr24c8qeeKY
[2026-08-18T18:37:28.234+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xN5w6lyDQzw
[2026-08-18T18:37:28.238+0000] {data_modification.py:83} INFO - Updated row with Video_ID: uF1qYkYATyM
[2026-08-18T18:37:28.241+0000] {data_modification.py:83} INFO - Updated row with Video_ID: tXBIhnU1unc
[2026-08-18T18:37:28.245+0000] {data_modification.py:83} INFO - Updated row with Video_ID: mipEUJ9IVpI
[2026-08-18T18:37:28.248+0000] {data_modification.py:83} INFO - Updated row with Video_ID: kEdFEMMvLnU
[2026-08-18T18:37:28.253+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xTtYv_LskiI
[2026-08-18T18:37:28.256+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -3JZXvGpPFw
[2026-08-18T18:37:28.260+0000] {data_modification.py:83} INFO - Updated row with Video_ID: y27Zj7zCgRM
[2026-08-18T18:37:28.264+0000] {data_modification.py:83} INFO - Updated row with Video_ID: NCNVTrrcHDw
[2026-08-18T18:37:28.267+0000] {data_modification.py:83} INFO - Updated row with Video_ID: l40OweUGRq8
[2026-08-18T18:37:28.271+0000] {data_modification.py:83} INFO - Updated row with Video_ID: MdeQMVBuGgY
[2026-08-18T18:37:28.274+0000] {data_modification.py:83} INFO - Updated row with Video_ID: d9m9MxA-aY8
[2026-08-18T18:37:28.278+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 373VDfqlL3E
[2026-08-18T18:37:28.285+0000] {data_modification.py:83} INFO - Updated row with Video_ID: heGE4lWg4HM
[2026-08-18T18:37:28.289+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xAt1xcC6qfM
[2026-08-18T18:37:28.292+0000] {data_modification.py:83} INFO - Updated row with Video_ID: oqHzMGhb13Q
[2026-08-18T18:37:28.296+0000] {data_modification.py:83} INFO - Updated row with Video_ID: i31K25fbNRQ
[2026-08-18T18:37:28.300+0000] {data_modification.py:83} INFO - Updated row with Video_ID: kH-ih06rmpI
[2026-08-18T18:37:28.304+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 002Pbr8yBAo
[2026-08-18T18:37:28.307+0000] {data_modification.py:83} INFO - Updated row with Video_ID: wvSk_D6IGj8
[2026-08-18T18:37:28.311+0000] {data_modification.py:83} INFO - Updated row with Video_ID: tf2IASWd6zw
[2026-08-18T18:37:28.315+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9EWtyRkxi6A
[2026-08-18T18:37:28.318+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GOSmvE5ycfE
[2026-08-18T18:37:28.322+0000] {data_modification.py:83} INFO - Updated row with Video_ID: JLykjUaxEqY
[2026-08-18T18:37:28.326+0000] {data_modification.py:83} INFO - Updated row with Video_ID: YcWkNJF_D40
[2026-08-18T18:37:28.329+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 93i6TqznftQ
[2026-08-18T18:37:28.333+0000] {data_modification.py:83} INFO - Updated row with Video_ID: eml6YzAQ8AQ
[2026-08-18T18:37:28.337+0000] {data_modification.py:83} INFO - Updated row with Video_ID: FO-PWE2qYTc
[2026-08-18T18:37:28.340+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3kTt1zvE7Vg
[2026-08-18T18:37:28.344+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Xb1cpM463qo
[2026-08-18T18:37:28.348+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _smcZyQmRSE
[2026-08-18T18:37:28.352+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 23AnNZRoEuM
[2026-08-18T18:37:28.356+0000] {data_modification.py:83} INFO - Updated row with Video_ID: eUbjVXbUTjc
[2026-08-18T18:37:28.360+0000] {data_modification.py:83} INFO - Updated row with Video_ID: dFRGrsPGCGU
[2026-08-18T18:37:28.363+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9Kj4T05UdMA
[2026-08-18T18:37:28.367+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KishzvdXi8c
[2026-08-18T18:37:28.370+0000] {data_modification.py:83} INFO - Updated row with Video_ID: th9OBsL0M60
[2026-08-18T18:37:28.373+0000] {data_modification.py:83} INFO - Updated row with Video_ID: k7EJ_9gaWPA
